,price,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,amenities_length
179,1499,4330033,Central & Western,22.28596143274394,114.14846452960418,Apartment,Entire home/apt,4,1.5,1.0,1.0,Real Bed,3,95.0,9.0,0.05,10
180,251,2953879,Yau Tsim Mong,22.306766029995842,114.17146212600969,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,11,82.0,10.0,0.18,9
181,769,6084316,Central & Western,22.28235248417068,114.15194965405053,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,296,92.0,10.0,4.68,13
182,1475,1375696,Wan Chai,22.276491169319826,114.17854116554005,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,87,95.0,9.0,1.46,19
183,1797,6187328,Central & Western,22.284131557676798,114.14524515196031,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,15,91.0,9.0,0.25,12
184,793,6188776,Central & Western,22.283515166265484,114.15076102049788,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0.0,0.0,0.03,6
185,722,804955,Central & Western,22.28612298829686,114.13754728995669,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,51,96.0,10.0,1.93,24
186,942,4258815,Central & Western,22.28269829525589,114.15155600033005,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,106,90.0,9.0,1.71,13
187,502,4345949,Yau Tsim Mong,22.301004686303397,114.17528119852659,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,35,88.0,10.0,0.59,16
188,1491,1245194,Wan Chai,22.278783798382058,114.18445007420692,Apartment,Entire home/apt,8,2.0,3.0,4.0,Real Bed,35,82.0,10.0,0.57,53
189,1428,6361579,Yau Tsim Mong,22.314625334115075,114.1688505430692,Apartment,Private room,2,1.0,0.0,2.0,Real Bed,43,89.0,10.0,0.9,20
190,400,6613809,Central & Western,22.2808060685509,114.1536619888859,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,21,92.0,10.0,0.38,17
191,1303,6708889,Southern,22.218458701281577,114.21303049021166,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,48,94.0,10.0,1.12,12
192,1499,6708889,Southern,22.21978363669337,114.21337872103487,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,24,90.0,10.0,0.44,9
193,753,6728909,Southern,22.21974901786438,114.21163080197546,Apartment,Entire home/apt,6,1.0,1.0,4.0,Real Bed,92,95.0,10.0,1.53,18
194,549,6811924,Yau Tsim Mong,22.301248418041464,114.17565527282056,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,24,88.0,9.0,0.4,22
195,753,6811924,Yau Tsim Mong,22.302743219219238,114.17605087070329,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,62,89.0,9.0,1.02,19
196,997,6837349,Yau Tsim Mong,22.315812011987664,114.17011114980544,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,40,83.0,9.0,0.65,16
197,997,6837349,Yau Tsim Mong,22.316773485731158,114.17415584774128,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,28,86.0,9.0,0.47,14
198,801,6811924,Yau Tsim Mong,22.30327943087851,114.17407682527869,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,48,90.0,9.0,0.82,24
199,322,7120433,Wan Chai,22.285022566262803,114.19395836535372,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,0,0.0,0.0,0.0,15
200,636,6633807,Yau Tsim Mong,22.300527145075645,114.17206261827043,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,296,90.0,10.0,4.87,16
201,1201,634820,Sham Shui Po,22.330527345796334,114.16145568576246,Apartment,Entire home/apt,6,1.5,1.0,4.0,Real Bed,118,93.0,9.0,2.13,18
202,581,7209717,Central & Western,22.28339456928462,114.1542491336062,Apartment,Entire home/apt,4,1.0,2.0,1.0,Other,16,90.0,10.0,0.52,26
203,848,1487868,Central & Western,22.284940697368675,114.14249634110108,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,100.0,9.0,0.04,9
204,1789,1375696,Wan Chai,22.27568905508513,114.17121559431492,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,26,92.0,10.0,0.98,20
205,581,4345949,Yau Tsim Mong,22.299486514361615,114.17420561974413,Apartment,Entire home/apt,2,1.0,3.0,1.0,Real Bed,19,91.0,10.0,0.32,9
206,392,1319798,Wan Chai,22.267401081771194,114.18340782098316,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,16,91.0,9.0,0.27,19
207,502,7582499,Yau Tsim Mong,22.305125620293545,114.17178949714035,Other,Private room,16,7.0,1.0,16.0,Real Bed,9,80.0,9.0,0.39,17
208,337,4650574,Yau Tsim Mong,22.316739678726808,114.16951036828051,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,48,84.0,9.0,0.83,5
209,353,4650574,Yau Tsim Mong,22.317522646898112,114.16938263648315,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,24,89.0,9.0,0.4,5
210,392,4650574,Yau Tsim Mong,22.317333145996308,114.17118077653276,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,31,79.0,9.0,0.54,5
211,353,4650574,Yau Tsim Mong,22.317323874169293,114.16938645552584,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,37,85.0,9.0,0.63,5
212,432,4650574,Yau Tsim Mong,22.31897681244368,114.17105854743345,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,34,88.0,10.0,0.58,6
213,644,2911004,Yau Tsim Mong,22.296050781864377,114.17395266263529,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,49,90.0,10.0,0.88,23
214,997,7839040,Wan Chai,22.27223573755161,114.18605199362044,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,6,93.0,9.0,0.12,10
215,1499,8039233,Yau Tsim Mong,22.30188631113668,114.18424350181296,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,59,94.0,10.0,1.27,15
216,1601,8052423,Yau Tsim Mong,22.2977078960958,114.1697166069435,Apartment,Entire home/apt,6,1.0,1.0,4.0,Real Bed,26,95.0,10.0,4.53,25
217,918,4134804,Wan Chai,22.277443160750774,114.17035390750044,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,92,95.0,10.0,1.58,19
218,753,8178525,Central & Western,22.28591343617343,114.13646236022444,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,80.0,6.0,0.02,13
219,651,8321816,Central & Western,22.282642525486438,114.15132505242491,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,9,89.0,10.0,0.25,8
220,337,4048151,Yau Tsim Mong,22.306441869925948,114.1726790017203,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,46,80.0,9.0,0.78,13
221,181,8501886,Yau Tsim Mong,22.298514464601283,114.17120572659506,Hostel,Shared room,1,3.0,1.0,9.0,Real Bed,49,89.0,10.0,0.86,14
222,2260,1375696,Wan Chai,22.277920290782554,114.17049090661502,Apartment,Entire home/apt,7,3.0,3.0,5.0,Real Bed,17,93.0,9.0,0.29,17
223,1099,3800609,Yau Tsim Mong,22.318008242818934,114.1709994072066,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,69,84.0,9.0,1.18,15
224,549,8599676,Yau Tsim Mong,22.32016699673851,114.17123627041708,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,3,80.0,8.0,0.05,13
225,1122,5469501,Yau Tsim Mong,22.32361150605524,114.16651220167904,Apartment,Entire home/apt,7,1.0,2.0,4.0,Real Bed,148,87.0,10.0,3.0,14
226,801,5082241,Central & Western,22.292363723676253,114.14844198365448,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,95.0,10.0,0.23,17
227,903,8632157,Central & Western,22.281183893213885,114.15243624668716,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,7,100.0,10.0,0.12,16
228,220,8459725,North,22.538519192256924,114.13001089101532,Apartment,Private room,1,1.0,1.0,1.0,Other,1,80.0,10.0,0.02,24
229,691,8683887,Central & Western,22.27501215554632,114.1605987308649,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,361,99.0,10.0,6.26,23
230,2339,1375696,Wan Chai,22.277331293150567,114.17187659167854,Apartment,Entire home/apt,7,3.0,3.0,5.0,Real Bed,23,94.0,9.0,0.39,15
232,612,5735765,Wan Chai,22.279894304565687,114.17812935542128,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90,85.0,10.0,1.55,19
233,596,5735765,Wan Chai,22.272827241033507,114.17127889319401,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,60,85.0,9.0,1.03,18
234,502,4345949,Yau Tsim Mong,22.299948078825263,114.17429452447857,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,44,87.0,9.0,0.76,20
235,330,4414904,Sham Shui Po,22.32760578855597,114.16436540004943,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,55,87.0,9.0,0.96,8
236,361,3704487,Yau Tsim Mong,22.312553083601326,114.16989717174259,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,127,92.0,10.0,2.24,12
237,997,3704487,Yau Tsim Mong,22.313315181864315,114.1697135853615,Other,Private room,2,1.0,0.0,1.0,Real Bed,77,91.0,9.0,1.37,7
238,746,808933,Wan Chai,22.274709936159354,114.17536180777066,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80,95.0,10.0,1.39,19
239,2747,5538969,Central & Western,22.280318170226966,114.15058679375036,Condominium,Entire home/apt,6,2.0,3.0,4.0,Real Bed,6,100.0,10.0,0.11,35
240,3100,3583879,Central & Western,22.279550838123345,114.152456220094,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,17,91.0,10.0,0.3,26
241,1397,8966851,Islands,22.294266304401194,114.01359673140058,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,33,96.0,9.0,0.58,15
242,651,1687846,Wan Chai,22.280179579064907,114.17958454229658,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,38,91.0,10.0,0.67,18
243,596,5632220,Southern,22.230620103033832,114.25296653214217,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,56,89.0,9.0,0.98,14
244,1483,6070003,Yau Tsim Mong,22.31377495635753,114.16989097270006,Apartment,Entire home/apt,9,2.0,3.0,5.0,Real Bed,26,78.0,10.0,0.45,7
245,981,6070003,Yau Tsim Mong,22.31670824809405,114.16994709371988,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,4,95.0,10.0,0.08,13
246,3139,9237185,Central & Western,22.280698836636095,114.15673335107813,Apartment,Entire home/apt,6,2.5,4.0,4.0,Real Bed,7,92.0,9.0,0.12,28
247,377,9439311,Islands,22.18610883631147,114.13047720240746,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.05,10
248,589,6070003,Yau Tsim Mong,22.312782361636767,114.17189817030355,Other,Entire home/apt,4,1.0,1.0,2.0,Real Bed,6,77.0,10.0,0.12,10
249,385,6070003,Yau Tsim Mong,22.31326908110733,114.17157196443605,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,8,83.0,9.0,0.17,7
250,573,9480412,Central & Western,22.284475126113247,114.12948791686472,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,0,0.0,0.0,0.0,11
251,1052,6684297,Central & Western,22.28699504283354,114.14945610796758,Apartment,Entire home/apt,6,1.0,2.0,5.0,Real Bed,194,87.0,9.0,3.43,18
252,683,6070003,Yau Tsim Mong,22.313350507442713,114.17060668462419,Other,Private room,4,1.0,1.0,2.0,Real Bed,4,85.0,10.0,0.09,10
253,549,1593153,Wan Chai,22.278167964311642,114.18395879032327,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,144,97.0,10.0,2.52,25
255,1099,1593153,Wan Chai,22.279511309204977,114.18506295088045,Apartment,Entire home/apt,6,1.0,3.0,6.0,Other,31,96.0,10.0,0.56,22
256,298,4031260,North,22.524383821390305,114.18172955780193,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,12,95.0,9.0,0.24,20
257,777,2767559,Yau Tsim Mong,22.318166286399457,114.17084659892882,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,1,80.0,10.0,0.03,16
258,746,1375696,Wan Chai,22.27829337325613,114.17204399528343,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,6,93.0,9.0,0.11,19
259,706,1375696,Wan Chai,22.27697929715327,114.17060497019186,Apartment,Private room,3,2.5,1.0,2.0,Real Bed,3,93.0,10.0,0.05,18
260,628,1375696,Wan Chai,22.27819528452409,114.17002792648131,Apartment,Private room,2,2.5,1.0,1.0,Real Bed,17,92.0,9.0,0.32,19
261,628,1375696,Wan Chai,22.27729825164448,114.17055293007404,Apartment,Private room,2,2.5,1.0,1.0,Real Bed,12,97.0,9.0,0.24,19
262,589,1375696,Wan Chai,22.276735317103075,114.17052691879655,Apartment,Private room,2,2.5,1.0,1.0,Real Bed,15,93.0,10.0,0.27,20
263,769,1375696,Wan Chai,22.2765255803907,114.17202705302685,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,5,100.0,10.0,0.15,18
264,887,2767559,Yau Tsim Mong,22.31785987030748,114.17139630597087,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,2,100.0,10.0,0.06,9
265,950,2767559,Yau Tsim Mong,22.315547103760213,114.16928850280551,Apartment,Private room,3,1.0,1.0,3.0,Real Bed,0,0.0,0.0,0.0,9
266,596,2767559,Yau Tsim Mong,22.318591704758624,114.1702802721622,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,10,82.0,10.0,0.21,10
267,903,9674420,Central & Western,22.280555394277787,114.15085967924112,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1,100.0,10.0,0.03,12
268,1099,3800609,Yau Tsim Mong,22.3181729222672,114.17204454621513,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,73,89.0,9.0,1.3,16
269,698,9595418,Yau Tsim Mong,22.320927349671628,114.16989756163777,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,86,91.0,10.0,1.56,20
270,408,4613249,Wan Chai,22.282373592808447,114.1917173895912,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,12,91.0,10.0,0.22,6
271,573,3537577,Central & Western,22.28364268693132,114.15054612487032,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,24,95.0,10.0,0.5,11
272,2001,9799570,Central & Western,22.281336971957604,114.15227773870842,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,145,87.0,9.0,2.56,20
273,651,2767559,Yau Tsim Mong,22.31658133999728,114.16997445346728,Hostel,Private room,4,1.0,1.0,3.0,Real Bed,0,0.0,0.0,0.0,9
274,801,9799570,Central & Western,22.281031206207565,114.15071997641277,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,6,87.0,9.0,0.15,18
275,251,4850005,Sham Shui Po,22.329127202115878,114.15993199700905,Other,Entire home/apt,2,1.0,1.0,2.0,Real Bed,63,93.0,9.0,1.25,21
276,479,2425700,Yau Tsim Mong,22.312348909913663,114.16951174465444,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,156,88.0,9.0,2.76,25
277,612,9672550,Yau Tsim Mong,22.314955974633378,114.16786355214457,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,78,86.0,9.0,1.39,23
278,722,9852337,Central & Western,22.28283382548791,114.12934220588751,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,2,93.0,9.0,0.04,8
279,385,9897606,Yau Tsim Mong,22.318927659823274,114.17000874963513,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,154,89.0,10.0,4.11,21
280,848,2083001,Central & Western,22.28090781625104,114.15312518912752,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,112,93.0,10.0,1.98,20
281,848,9938458,Wan Chai,22.275992566292228,114.17198897414238,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.45,20
282,675,5181284,Central & Western,22.28294269184764,114.15277282349398,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,90,91.0,10.0,1.62,9
283,698,9974814,Central & Western,22.284345793583412,114.1487679033035,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,7,100.0,10.0,0.13,14
284,290,4319967,Sham Shui Po,22.334607193264183,114.16023215297373,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,32,91.0,10.0,0.61,13
285,1303,10003636,Central & Western,22.284946394356503,114.15490612263882,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,11,96.0,10.0,0.2,10
286,596,10002884,Yau Tsim Mong,22.32102667806153,114.16752064976185,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,26,84.0,10.0,0.47,29
287,848,10023610,Central & Western,22.285119458367546,114.13878042434534,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,90.0,9.0,0.04,15
288,1499,10056448,Islands,22.292468675681945,114.02224154504556,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,41,92.0,9.0,0.74,26
289,549,10088915,Sha Tin,22.36607130114985,114.17617538431216,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,65,91.0,9.0,1.21,12
290,698,9595418,Yau Tsim Mong,22.319259498794008,114.16933678261637,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,135,91.0,10.0,2.42,21
291,698,9595418,Yau Tsim Mong,22.318008727452607,114.16802499090298,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,36,93.0,10.0,0.68,21
292,1397,1452499,Wan Chai,22.27781212362229,114.17252795227765,Apartment,Entire home/apt,8,2.0,3.0,5.0,Real Bed,147,88.0,10.0,2.68,20
293,620,5735765,Wan Chai,22.27401543767613,114.1729646231669,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,53,80.0,9.0,0.96,16
294,251,8541305,Yuen Long,22.45173402459928,114.06851827204731,House,Entire home/apt,1,1.0,1.0,1.0,Real Bed,13,96.0,9.0,0.24,18
295,746,2302770,Central & Western,22.288139855292975,114.14534991791128,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,160,97.0,10.0,2.88,17
296,950,10244810,Wan Chai,22.266954136716105,114.18578171736364,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,0,0.0,0.0,0.0,10
297,549,10312578,Central & Western,22.284266158233947,114.13076294708648,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,10,88.0,9.0,0.18,6
298,377,3808879,Central & Western,22.286724318947496,114.14140574480898,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,0.0,0.0,1.0,14
299,698,10394386,Wan Chai,22.278497630518324,114.18256930938496,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,155,84.0,9.0,2.78,17
300,903,10394386,Wan Chai,22.280250429288998,114.18170735570688,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,154,86.0,10.0,2.76,18
301,1201,10441257,Central & Western,22.2799193848892,114.15519281444294,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,9,97.0,10.0,0.16,13
302,651,7100937,Sha Tin,22.384283308469744,114.205056605022,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,58,97.0,10.0,1.05,21
303,424,10459152,Central & Western,22.282079342480756,114.12613303693828,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,7
304,698,9595418,Yau Tsim Mong,22.31749145675508,114.16822636695005,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,127,92.0,10.0,2.33,21
305,981,6932125,Central & Western,22.284320553270863,114.14917152644495,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,66,93.0,10.0,1.19,25
306,1201,6067974,Wan Chai,22.28491622052105,114.19218155218007,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,45,91.0,9.0,0.83,42
307,1797,10435032,Wan Chai,22.278846605340885,114.18271869989829,Apartment,Entire home/apt,8,2.0,4.0,4.0,Real Bed,13,87.0,10.0,0.25,11
309,753,413959,Central & Western,22.284417745266275,114.15198233883464,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,4,85.0,10.0,0.07,8
310,1601,10539238,Yau Tsim Mong,22.306001963001624,114.170392125226,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,5
311,848,10056448,Islands,22.296546922830135,114.02498258239244,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,14,93.0,10.0,0.26,30
312,1601,10612860,Southern,22.228683436638068,114.21851027259066,Apartment,Entire home/apt,10,2.0,4.0,6.0,Real Bed,0,0.0,0.0,0.0,11
313,887,10579508,Central & Western,22.280186806062627,114.15151425682205,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,0.0,0.0,0.04,10
314,1750,7164541,Wan Chai,22.28335347194132,114.19185973703165,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,9,100.0,10.0,0.17,27
315,777,10647247,Sha Tin,22.35805666204421,114.14482815340624,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,9,90.0,9.0,0.16,12
316,683,10705091,Central & Western,22.287532996241822,114.14774288400386,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,117,89.0,9.0,2.17,21
317,526,10709620,Sham Shui Po,22.32659385049084,114.16575271200924,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,113,83.0,9.0,2.05,11
318,1099,4971086,Yau Tsim Mong,22.32338461278129,114.16934174867217,Apartment,Entire home/apt,7,1.0,2.0,3.0,Real Bed,264,96.0,10.0,5.08,29
319,801,10768795,Central & Western,22.283037079960383,114.15207861131596,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,94.0,10.0,0.21,12
320,212,10867451,Yau Tsim Mong,22.296801924180237,114.17503453710516,Apartment,Shared room,1,1.0,1.0,1.0,Other,16,93.0,10.0,0.29,6
321,997,10900287,Yau Tsim Mong,22.30509891917364,114.16938371687901,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,1
322,565,10705091,Central & Western,22.288935466667308,114.14474166478992,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,109,87.0,9.0,2.0,12
323,816,9776497,Eastern,22.279462065697604,114.22320406338936,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,20,97.0,9.0,0.37,17
324,2198,2302770,Central & Western,22.28406378019046,114.14909291756297,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,76,97.0,10.0,1.49,17
325,777,10981452,Islands,22.27013241736168,113.99987295272592,Hostel,Private room,2,1.0,1.0,2.0,Real Bed,16,73.0,8.0,0.39,16
326,777,10981452,Islands,22.26878136615584,113.99693402673284,Other,Private room,2,1.0,1.0,2.0,Real Bed,40,73.0,8.0,0.76,18
327,220,3905388,Islands,22.24156794507094,113.9815819074814,Apartment,Shared room,2,1.0,1.0,1.0,Other,18,97.0,10.0,0.33,11
328,698,6070003,Yau Tsim Mong,22.30429894357819,114.17081970168259,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,2,100.0,10.0,0.05,7
329,1201,472313,Wan Chai,22.282430604426924,114.18623809663342,Apartment,Entire home/apt,3,1.0,2.0,3.0,Real Bed,18,91.0,10.0,0.33,18
330,903,5083070,Central & Western,22.280560842490306,114.15060929076057,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,65,95.0,10.0,1.21,37
331,502,8106988,Central & Western,22.281180415714143,114.15197339216728,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,13,92.0,10.0,0.25,9
332,330,10625315,Yau Tsim Mong,22.319448191026936,114.17133514401331,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,8,67.0,9.0,0.17,14
333,549,10088915,Sha Tin,22.36485462734776,114.17596703588787,Other,Entire home/apt,3,1.0,1.0,1.0,Real Bed,85,88.0,8.0,1.63,17
334,126,9530243,Islands,22.291459790814525,114.015262281568,Condominium,Entire home/apt,6,2.0,3.0,4.0,Real Bed,0,0.0,0.0,0.0,21
335,1962,10713209,Central & Western,22.282044525975397,114.13887530958634,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,20,94.0,9.0,0.37,17
336,385,11157441,Yau Tsim Mong,22.300744085764432,114.17729656421196,Other,Entire home/apt,1,1.0,1.0,1.0,Real Bed,41,92.0,9.0,0.81,17
337,542,11166763,Central & Western,22.283654745730804,114.14860592785506,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,7,100.0,10.0,0.15,7
338,361,4089954,Eastern,22.29234487574337,114.1987137644852,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8,88.0,10.0,0.15,10
339,2095,10957472,Central & Western,22.279122880166305,114.15360702283104,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,47,93.0,10.0,0.87,19
340,126,6110860,Yau Tsim Mong,22.30927284901917,114.17055878473845,Hostel,Shared room,1,2.5,1.0,3.0,Real Bed,40,92.0,9.0,1.14,27
